Time Horizon,Method,PICP,PINAW,PINAFD,CovP,CWFDC,CWC
t+1,RUE KNN,0.9235649379432624,0.07370984417447324,0.02978491344740763,0.001626980312841876,1.7304750704637568,0.07861872364279668
t+2,RUE KNN,0.9410738031914893,0.09587299494540047,0.042009438551986085,0.0002810477096536888,0.4189301431510754,0.10199455375075885
t+3,RUE KNN,0.9368905141843973,0.10583357470942178,0.04499528598262567,0.000415013900284818,0.5658427609768655,0.11374556395329431
