Time Horizon,Method,PICP,PINAW,PINAFD,CovP,CWFDC,CWC
t+1,RUE KNN,0.929368905141844,0.07864688525028529,0.030871384066148092,0.0013908259542962237,1.5003442236126572,0.10406085891160839
t+2,RUE KNN,0.95294492464539,0.10973670459005076,0.04574078203688595,0.0001799654873499277,0.33544297397686446,0.14637168815858595
t+3,RUE KNN,0.9478474069148936,0.11994256851321759,0.04841454457822719,0.00030105256925680413,0.4694096823482489,0.16450322861615238
