,decoder_depth,decoder_width,encoder_depth,encoder_width,loss,epochs,time/s,best_hyperparameter
0,2,64,2,128,0.003077521687373519,28,9.966313123703003,False
1,2,64,2,256,0.0030757575295865536,18,8.507614374160767,True
2,2,64,2,512,0.0030894491355866194,44,12.929013967514038,False
3,2,64,3,128,0.003102266462519765,24,10.31215500831604,False
4,2,64,3,256,0.003107509110122919,9,7.347949028015137,False
5,2,64,3,512,0.0031025088392198086,7,7.14798641204834,False
6,2,64,4,128,0.003091446589678526,16,9.568927526473999,False
7,2,64,4,256,0.0031227983999997377,16,9.405356407165527,False
8,2,64,4,512,0.003109967103227973,6,7.8202526569366455,False
