,decoder_depth,decoder_width,encoder_depth,encoder_width,loss,epochs,time/s,best_hyperparameter
0,2,128,1,256,0.16601336002349854,2,12.709077835083008,True
1,2,128,1,512,0.16998067498207092,2,12.522289752960205,False
2,2,128,1,1028,0.16968350112438202,1,11.801764488220215,False
3,2,128,2,256,0.1784440577030182,5,15.650662183761597,False
4,2,128,2,512,0.1748211532831192,0,13.111506223678589,False
5,2,128,2,1028,0.17943565547466278,1,13.009642839431763,False
6,2,128,3,256,0.18616604804992676,8,17.569796085357666,False
7,2,128,3,512,0.1810617595911026,1,13.831533193588257,False
8,2,128,3,1028,0.18585282564163208,1,14.137798309326172,False
