Time Horizon,Method,PICP,PINAW,PINAFD,CovP,CWFDC,CWC
t+1,RUE KNN,0.9236896054964538,0.07468853028843662,0.029813490568203465,0.001717293398970944,1.8217954198275843,0.10874597036790394
t+2,RUE KNN,0.9457973182624113,0.10088236546329339,0.04366469018310007,0.00023082100738161613,0.3753680630280096,0.15040354232602118
t+3,RUE KNN,0.9426390735815603,0.11220612448189078,0.0469773338907489,0.000323067941827113,0.48225140019975266,0.14234350042917995
