,num_layers,width,loss,epoch,time/s,best_hyperparameter
0,1,64,0.13154067834136193,143,673.7860677242279,False
1,1,128,0.13154067834136193,143,667.8988063335419,False
2,1,256,0.13154067834136193,143,661.104558467865,False
3,2,64,0.02314712745928178,273,1259.434369802475,False
4,2,128,0.01649762810766621,329,1519.509314775467,True
5,2,256,0.679877937142677,60,302.688444852829,False
6,3,64,0.6353445998793543,5,56.226335525512695,False
7,3,128,1.015720090230888,2,42.19933819770813,False
8,3,256,0.5937519204042572,21,131.65369582176208,False
