,decoder_depth,decoder_width,encoder_depth,encoder_width,loss,epochs,time/s,best_hyperparameter
0,2,128,1,256,0.0033310332801193,38,9.164195775985718,True
1,2,128,1,512,0.003597802948206663,18,6.453863143920898,False
2,2,128,1,1028,0.0036082002334296703,31,8.206497192382812,False
3,2,128,2,256,0.004505302291363478,28,8.522281646728516,False
4,2,128,2,512,0.00505461310967803,22,7.711809158325195,False
5,2,128,2,1028,0.004621319007128477,7,5.6850502490997314,False
6,2,128,3,256,0.005994400940835476,19,8.107010841369629,False
7,2,128,3,512,0.004779775161296129,22,8.357213735580444,False
8,2,128,3,1028,0.004187874961644411,33,10.03186845779419,False
