Time Horizon,Method,PICP,PINAW,PINAFD,CovP,CWFDC,CWC
t+1,RUE KNN,0.9508038847629152,0.22329602134921314,0.05530122217037213,0.00015270376881404944,0.43130101233363466,0.27735320538535435
t+2,RUE KNN,0.9489757610381131,0.25972955237443907,0.054866974470623844,0.00026776886555576415,0.5823653924008271,0.3202739672378046
t+3,RUE KNN,0.9481106667754835,0.27734290811789536,0.05461152514122926,0.0002849331928691403,0.616887626128265,0.3460810976973089
