2023,Predicting with Decoder + Predictor,0.007625102996826172
2023,Predicting with MC Dropout,0.43686556816101074
2023,Predicting with Decoder + Predictor,0.007172107696533203
2023,Predicting with MC Dropout,0.033339738845825195
2023,Predicting with Decoder + Predictor,0.007191896438598633
2023,Predicting with MC Dropout,0.03348374366760254
2023,Predicting with Decoder + Predictor,0.0074748992919921875
2023,Predicting with MC Dropout,0.033986568450927734
2023,Predicting with Decoder + Predictor,0.007645845413208008
2023,Predicting with MC Dropout,0.03360176086425781
2023,Predicting with Decoder + Predictor,0.008094072341918945
2023,Predicting with MC Dropout,0.033986568450927734
2023,Predicting with Decoder + Predictor,0.007777690887451172
2023,Predicting with MC Dropout,0.03369259834289551
2023,KNN PI,0.013492345809936523
2023,KNN PI,0.009024620056152344
2023,KNN PI,0.008813142776489258
2023,Weighted PI,0.10502338409423828
2023,Weighted PI,0.09969449043273926
2023,Weighted PI,0.10124778747558594
2023,Conditional PI,0.018529653549194336
2023,Conditional PI,0.0071675777435302734
2023,Conditional PI,0.006990671157836914
2023,Copula PI,0.052442312240600586
2023,Copula PI,0.03436112403869629
2023,Copula PI,0.03442549705505371
2023,Conformal PI,0.0013709068298339844
2023,Conformal PI,0.001299142837524414
2023,Conformal PI,0.0012090206146240234
2023,Conformal PI,0.0012617111206054688
2023,Conformal PI,0.0012481212615966797
2023,Conformal PI,0.0008680820465087891
2023,Training GPR,14.99339485168457
2023,Training GPR,12.424242973327637
2023,Training GPR,23.43484115600586
2023,Training GPR,10.425794839859009
2023,Predicting with GPR,0.06035351753234863
2023,Predicting with GPR,0.05376791954040527
2023,Predicting with GPR,0.0019779205322265625
2023,Predicting with GPR,0.052771806716918945
2023,Predicting with GPR,0.001651763916015625
2023,Predicting with GPR,0.05141949653625488
2023,Predicting with GPR,0.001634359359741211
2023,Conformal PI,0.0012290477752685547
2023,Conformal PI,0.0011067390441894531
2023,Conformal PI,0.0012378692626953125
2023,Conformal PI,0.0011031627655029297
2023,Conformal PI,0.0007405281066894531
2023,Predicting with GPR,0.05161738395690918
2023,Predicting with GPR,0.001806020736694336
2023,Predicting with GPR,0.051898956298828125
2023,Predicting with GPR,0.0016064643859863281
2023,Predicting with GPR,0.051880836486816406
2023,Predicting with GPR,0.0019288063049316406
2023,Conformal PI,0.0008611679077148438
2023,Conformal PI,0.0007519721984863281
2023,Conformal PI,0.0008223056793212891
2023,Conformal PI,0.0007565021514892578
2023,Conformal PI,0.0007278919219970703
2023,Conformal PI,0.0008256435394287109
2023,Conformal PI,0.00044155120849609375
2023,Conformal PI,0.0004391670227050781
2023,Conformal PI,0.00048422813415527344
2023,KNN PI,0.012032508850097656
2023,KNN PI,0.009221076965332031
2023,KNN PI,0.008541345596313477
2023,KNN PI,0.011943340301513672
2023,KNN PI,0.009628772735595703
2023,KNN PI,0.008519411087036133
2023,Weighted PI,0.11695718765258789
2023,Weighted PI,0.10451340675354004
2023,Weighted PI,0.10350298881530762
2023,Conditional PI,0.015331506729125977
2023,Conditional PI,0.00772547721862793
2023,Conditional PI,0.007719516754150391
2023,Copula PI,0.04349541664123535
2023,Copula PI,0.03421926498413086
2023,Copula PI,0.03435921669006348
2023,Conformal PI,0.0012733936309814453
2023,Conformal PI,0.0011572837829589844
2023,Conformal PI,0.0011310577392578125
2023,Conformal PI,0.0012216567993164062
2023,Conformal PI,0.0008211135864257812
2023,Conformal PI,0.0008187294006347656
2023,Conformal PI,0.0010042190551757812
2023,Conformal PI,0.0008194446563720703
2023,Conformal PI,0.0004916191101074219
2023,Training GPR,81.09190535545349
2023,Training GPR,58.75533103942871
2023,Training GPR,99.82475137710571
2023,Predicting with GPR,0.05343914031982422
2023,Predicting with GPR,0.0030488967895507812
2023,Predicting with GPR,0.05292797088623047
2023,Predicting with GPR,0.002534627914428711
2023,Predicting with GPR,0.052896738052368164
2023,Predicting with GPR,0.002936124801635742
2023,KNN PI,0.012447834014892578
2023,KNN PI,0.00881338119506836
2023,KNN PI,0.008827447891235352
2023,Weighted PI,0.09934663772583008
2023,Weighted PI,0.11199760437011719
2023,Weighted PI,0.10163593292236328
2023,Conditional PI,0.007857561111450195
2023,Conditional PI,0.009397268295288086
2023,Conditional PI,0.013749122619628906
2023,Copula PI,0.02559971809387207
2023,Copula PI,0.03356146812438965
2023,Copula PI,0.03423905372619629
2023,Conformal PI,0.0015025138854980469
2023,Conformal PI,0.001117706298828125
2023,Conformal PI,0.0012392997741699219
2023,Conformal PI,0.0012173652648925781
2023,Conformal PI,0.0011258125305175781
2023,Conformal PI,0.0008294582366943359
2023,Conformal PI,0.0008139610290527344
2023,Conformal PI,0.0008246898651123047
2023,Conformal PI,0.0004868507385253906
2023,Predicting with Infer-Noise,0.03171992301940918
2023,Predicting with Infer-Noise,0.032387495040893555
2023,Predicting with Infer-Noise,0.031836509704589844
2023,Predicting with Infer-Noise,0.038680315017700195
2023,Predicting with Infer-Noise,0.03214693069458008
2023,Predicting with Infer-Noise,0.03205609321594238
2023,Conformal PI,0.0010187625885009766
2023,Conformal PI,0.0007612705230712891
2023,Conformal PI,0.0007274150848388672
2023,Conformal PI,0.0008337497711181641
2023,Conformal PI,0.0007588863372802734
2023,Conformal PI,0.0007562637329101562
2023,Conformal PI,0.000751495361328125
2023,Conformal PI,0.0005033016204833984
2023,Conformal PI,0.0004456043243408203
2023,Conformal PI,0.0007197856903076172
2023,Conformal PI,0.0004456043243408203
2023,Conformal PI,0.0005023479461669922
2023,Training DER,64.2646803855896
2023,Training DER,65.43689370155334
2023,Training DER,98.05897450447083
