Time Horizon,Method,PICP,PINAW,PINAFD,CovP,CWFDC,CWC
t+1,RUE KNN,0.9607116624500123,0.24301423717719217,0.057228994112073495,0.00018202512635726321,0.4822683576465289,0.34024604079412424
t+2,RUE KNN,0.9572839304660082,0.2821079568589975,0.05548701900531694,0.00026778104917521867,0.6053760250395331,0.4018875677487223
t+3,RUE KNN,0.9589977964580104,0.30241962819813895,0.056756579594846965,0.0002770078429952145,0.6361840507882004,0.39156828980852704
