Time Horizon,Method,PICP,PINAW,PINAFD,CovP,CWFDC,CWC
t+1,RUE KNN,0.9996952570921986,1.2985042851956532,0.09009054066664983,0.0023714437324934934,3.7600385583557965,1.405839669302442
t+2,RUE KNN,0.9995844414893615,1.2930695070333582,0.12441317758049925,0.002361002861754,3.7784855463678575,1.4002360170636157
t+3,RUE KNN,0.9995705895390071,1.3268195349614722,0.1462048118033882,0.002359648824396764,3.8326731711616246,1.436865480622436
