Time Horizon,Method,PICP,PINAW,PINAFD,CovP,CWFDC,CWC
t+1,RUE KNN,0.9360039893617021,0.07867544520141023,0.03179442574697152,0.0006653981445459856,0.7758680154943672,0.11121347816654968
t+2,RUE KNN,0.9513380984042552,0.10541393743412371,0.04530767414957782,0.00011061389272519155,0.2613355043088931,0.15005130054947644
t+3,RUE KNN,0.9472656250000001,0.11708326261942913,0.04824343710760701,0.0002185743912362532,0.3839010909632894,0.14343001350200177
